MaxSizeTL,sstmean,Diet,Position,Kmax,Kmax_lowqt,Kmax_upqt
120,28,FisCep,BnthAs,0.112,0.081,0.15
120,28,FisCep,BnthDw,0.065,0.046,0.09
120,30,HerMac,PelgAs,0.065,0.041,0.112
120,30,HerMac,PelgDw,0.062,0.038,0.113
120,30,HerMac,BtPlAs,0.048,0.029,0.087
120,30,HerMac,BtPlDw,0.064,0.039,0.113
120,30,HerMac,BnthAs,0.049,0.027,0.092
120,30,HerMac,BnthDw,0.053,0.032,0.095
120,30,HerDet,PelgAs,0.049,0.031,0.084
120,30,HerDet,PelgDw,0.047,0.029,0.084
120,30,HerDet,BtPlAs,0.037,0.022,0.068
120,30,HerDet,BtPlDw,0.055,0.035,0.095
120,30,HerDet,BnthAs,0.039,0.022,0.072
120,30,HerDet,BnthDw,0.041,0.024,0.074
120,30,Omnivr,PelgAs,0.06,0.036,0.102
120,30,Omnivr,PelgDw,0.058,0.034,0.104
120,30,Omnivr,BtPlAs,0.046,0.026,0.083
120,30,Omnivr,BtPlDw,0.059,0.035,0.105
120,30,Omnivr,BnthAs,0.046,0.026,0.089
120,30,Omnivr,BnthDw,0.05,0.028,0.091
120,30,Plktiv,PelgAs,0.072,0.043,0.131
120,30,Plktiv,PelgDw,0.069,0.041,0.13
120,30,Plktiv,BtPlAs,0.053,0.031,0.101
120,30,Plktiv,BtPlDw,0.067,0.041,0.125
120,30,Plktiv,BnthAs,0.055,0.03,0.106
120,30,Plktiv,BnthDw,0.059,0.034,0.111
120,30,InvSes,PelgAs,0.062,0.037,0.111
120,30,InvSes,PelgDw,0.059,0.034,0.112
120,30,InvSes,BtPlAs,0.048,0.027,0.088
120,30,InvSes,BtPlDw,0.062,0.035,0.112
120,30,InvSes,BnthAs,0.047,0.027,0.092
120,30,InvSes,BnthDw,0.048,0.028,0.089
120,30,InvMob,PelgAs,0.066,0.04,0.113
120,30,InvMob,PelgDw,0.063,0.038,0.111
120,30,InvMob,BtPlAs,0.05,0.03,0.091
120,30,InvMob,BtPlDw,0.066,0.042,0.117
120,30,InvMob,BnthAs,0.046,0.026,0.083
120,30,InvMob,BnthDw,0.053,0.032,0.09
120,30,FisCep,PelgAs,0.109,0.073,0.17
120,30,FisCep,PelgDw,0.105,0.07,0.166
120,30,FisCep,BtPlAs,0.07,0.05,0.103
120,30,FisCep,BtPlDw,0.101,0.065,0.163
120,30,FisCep,BnthAs,0.084,0.05,0.146
120,30,FisCep,BnthDw,0.072,0.048,0.11
140,10,HerMac,PelgAs,0.073,0.047,0.112
140,10,HerMac,PelgDw,0.072,0.045,0.112
140,10,HerMac,BtPlAs,0.06,0.036,0.099
140,10,HerMac,BtPlDw,0.055,0.034,0.093
140,10,HerMac,BnthAs,0.056,0.037,0.089
140,10,HerMac,BnthDw,0.076,0.05,0.12
140,10,HerDet,PelgAs,0.066,0.042,0.102
140,10,HerDet,PelgDw,0.065,0.041,0.104
140,10,HerDet,BtPlAs,0.055,0.033,0.093
140,10,HerDet,BtPlDw,0.054,0.033,0.093
140,10,HerDet,BnthAs,0.052,0.033,0.083
140,10,HerDet,BnthDw,0.07,0.046,0.111
140,10,Omnivr,PelgAs,0.069,0.042,0.111
140,10,Omnivr,PelgDw,0.068,0.04,0.112
140,10,Omnivr,BtPlAs,0.058,0.034,0.1
140,10,Omnivr,BtPlDw,0.053,0.031,0.094
140,10,Omnivr,BnthAs,0.054,0.033,0.089
140,10,Omnivr,BnthDw,0.073,0.046,0.118
140,10,Plktiv,PelgAs,0.066,0.041,0.109
140,10,Plktiv,PelgDw,0.066,0.041,0.107
140,10,Plktiv,BtPlAs,0.057,0.033,0.1
140,10,Plktiv,BtPlDw,0.049,0.029,0.084
140,10,Plktiv,BnthAs,0.052,0.033,0.087
140,10,Plktiv,BnthDw,0.071,0.044,0.121
140,10,InvSes,PelgAs,0.068,0.043,0.108
140,10,InvSes,PelgDw,0.067,0.042,0.109
140,10,InvSes,BtPlAs,0.057,0.034,0.097
140,10,InvSes,BtPlDw,0.052,0.032,0.091
140,10,InvSes,BnthAs,0.053,0.034,0.086
140,10,InvSes,BnthDw,0.07,0.043,0.11
140,10,InvMob,PelgAs,0.074,0.048,0.116
140,10,InvMob,PelgDw,0.072,0.046,0.117
140,10,InvMob,BtPlAs,0.064,0.039,0.109
140,10,InvMob,BtPlDw,0.058,0.036,0.098
140,10,InvMob,BnthAs,0.056,0.037,0.087
140,10,InvMob,BnthDw,0.08,0.053,0.122
140,10,FisCep,PelgAs,0.125,0.084,0.193
140,10,FisCep,PelgDw,0.126,0.082,0.198
140,10,FisCep,BtPlAs,0.086,0.055,0.133
140,10,FisCep,BtPlDw,0.087,0.056,0.139
140,10,FisCep,BnthAs,0.093,0.062,0.144
140,10,FisCep,BnthDw,0.115,0.079,0.174
140,12,HerMac,PelgAs,0.075,0.048,0.112
140,12,HerMac,PelgDw,0.073,0.047,0.115
140,12,HerMac,BtPlAs,0.061,0.037,0.102
140,12,HerMac,BtPlDw,0.056,0.035,0.095
140,12,HerMac,BnthAs,0.058,0.038,0.09
140,12,HerMac,BnthDw,0.078,0.052,0.12
140,12,HerDet,PelgAs,0.067,0.044,0.102
140,12,HerDet,PelgDw,0.066,0.042,0.104
140,12,HerDet,BtPlAs,0.056,0.035,0.095
140,12,HerDet,BtPlDw,0.055,0.034,0.093
140,12,HerDet,BnthAs,0.053,0.034,0.087
140,12,HerDet,BnthDw,0.071,0.045,0.113
140,12,Omnivr,PelgAs,0.071,0.044,0.114
140,12,Omnivr,PelgDw,0.07,0.042,0.113
140,12,Omnivr,BtPlAs,0.06,0.035,0.099
140,12,Omnivr,BtPlDw,0.054,0.031,0.096
140,12,Omnivr,BnthAs,0.057,0.034,0.089
140,12,Omnivr,BnthDw,0.075,0.046,0.123
140,12,Plktiv,PelgAs,0.064,0.04,0.105
140,12,Plktiv,PelgDw,0.064,0.039,0.107
140,12,Plktiv,BtPlAs,0.055,0.032,0.096
140,12,Plktiv,BtPlDw,0.046,0.028,0.082
140,12,Plktiv,BnthAs,0.051,0.032,0.084
140,12,Plktiv,BnthDw,0.068,0.043,0.115
140,12,InvSes,PelgAs,0.069,0.044,0.111
140,12,InvSes,PelgDw,0.069,0.043,0.112
140,12,InvSes,BtPlAs,0.058,0.035,0.099
140,12,InvSes,BtPlDw,0.053,0.032,0.094
140,12,InvSes,BnthAs,0.055,0.035,0.089
140,12,InvSes,BnthDw,0.07,0.044,0.111
140,12,InvMob,PelgAs,0.077,0.05,0.12
140,12,InvMob,PelgDw,0.075,0.048,0.12
140,12,InvMob,BtPlAs,0.066,0.04,0.11
140,12,InvMob,BtPlDw,0.06,0.036,0.101
140,12,InvMob,BnthAs,0.058,0.039,0.09
140,12,InvMob,BnthDw,0.081,0.055,0.125
140,12,FisCep,PelgAs,0.128,0.088,0.201
140,12,FisCep,PelgDw,0.129,0.085,0.203
140,12,FisCep,BtPlAs,0.088,0.056,0.134
140,12,FisCep,BtPlDw,0.088,0.056,0.138
140,12,FisCep,BnthAs,0.096,0.064,0.144
140,12,FisCep,BnthDw,0.116,0.08,0.177
140,14,HerMac,PelgAs,0.077,0.051,0.117
140,14,HerMac,PelgDw,0.076,0.048,0.119
140,14,HerMac,BtPlAs,0.061,0.037,0.1
140,14,HerMac,BtPlDw,0.06,0.036,0.1
140,14,HerMac,BnthAs,0.06,0.039,0.091
140,14,HerMac,BnthDw,0.076,0.05,0.118
140,14,HerDet,PelgAs,0.069,0.045,0.108
140,14,HerDet,PelgDw,0.069,0.044,0.108
140,14,HerDet,BtPlAs,0.056,0.034,0.094
140,14,HerDet,BtPlDw,0.059,0.036,0.099
140,14,HerDet,BnthAs,0.055,0.035,0.087
140,14,HerDet,BnthDw,0.069,0.046,0.109
140,14,Omnivr,PelgAs,0.073,0.045,0.115
140,14,Omnivr,PelgDw,0.072,0.044,0.118
140,14,Omnivr,BtPlAs,0.059,0.033,0.101
140,14,Omnivr,BtPlDw,0.057,0.033,0.098
140,14,Omnivr,BnthAs,0.058,0.035,0.09
140,14,Omnivr,BnthDw,0.072,0.044,0.116
140,14,Plktiv,PelgAs,0.067,0.041,0.11
140,14,Plktiv,PelgDw,0.067,0.041,0.112
140,14,Plktiv,BtPlAs,0.055,0.031,0.094
140,14,Plktiv,BtPlDw,0.05,0.03,0.085
140,14,Plktiv,BnthAs,0.053,0.033,0.087
140,14,Plktiv,BnthDw,0.067,0.042,0.113
140,14,InvSes,PelgAs,0.072,0.046,0.114
140,14,InvSes,PelgDw,0.071,0.044,0.117
140,14,InvSes,BtPlAs,0.059,0.034,0.1
140,14,InvSes,BtPlDw,0.056,0.034,0.097
140,14,InvSes,BnthAs,0.056,0.036,0.09
140,14,InvSes,BnthDw,0.068,0.043,0.107
140,14,InvMob,PelgAs,0.08,0.051,0.126
140,14,InvMob,PelgDw,0.079,0.05,0.121
140,14,InvMob,BtPlAs,0.067,0.041,0.11
140,14,InvMob,BtPlDw,0.065,0.039,0.107
140,14,InvMob,BnthAs,0.06,0.04,0.09
140,14,InvMob,BnthDw,0.081,0.054,0.124
140,14,FisCep,PelgAs,0.128,0.087,0.191
140,14,FisCep,PelgDw,0.128,0.085,0.196
140,14,FisCep,BtPlAs,0.084,0.053,0.129
140,14,FisCep,BtPlDw,0.09,0.058,0.14
140,14,FisCep,BnthAs,0.096,0.065,0.144
140,14,FisCep,BnthDw,0.109,0.075,0.165
140,16,HerMac,PelgAs,0.095,0.065,0.136
140,16,HerMac,PelgDw,0.093,0.063,0.137
140,16,HerMac,BtPlAs,0.068,0.042,0.112
140,16,HerMac,BtPlDw,0.071,0.046,0.111
140,16,HerMac,BnthAs,0.072,0.05,0.105
140,16,HerMac,BnthDw,0.086,0.058,0.128
140,16,HerDet,PelgAs,0.085,0.059,0.124
140,16,HerDet,PelgDw,0.084,0.057,0.123
140,16,HerDet,BtPlAs,0.062,0.039,0.103
140,16,HerDet,BtPlDw,0.069,0.045,0.117
140,16,HerDet,BnthAs,0.067,0.045,0.101
140,16,HerDet,BnthDw,0.078,0.053,0.12
140,16,Omnivr,PelgAs,0.089,0.057,0.136
140,16,Omnivr,PelgDw,0.087,0.054,0.137
140,16,Omnivr,BtPlAs,0.065,0.038,0.112
140,16,Omnivr,BtPlDw,0.066,0.042,0.11
140,16,Omnivr,BnthAs,0.069,0.044,0.106
140,16,Omnivr,BnthDw,0.082,0.052,0.127
140,16,Plktiv,PelgAs,0.084,0.053,0.129
140,16,Plktiv,PelgDw,0.084,0.053,0.13
140,16,Plktiv,BtPlAs,0.062,0.037,0.106
140,16,Plktiv,BtPlDw,0.061,0.038,0.103
140,16,Plktiv,BnthAs,0.065,0.042,0.102
140,16,Plktiv,BnthDw,0.078,0.048,0.123
140,16,InvSes,PelgAs,0.088,0.059,0.132
140,16,InvSes,PelgDw,0.086,0.056,0.131
140,16,InvSes,BtPlAs,0.066,0.039,0.107
140,16,InvSes,BtPlDw,0.067,0.042,0.111
140,16,InvSes,BnthAs,0.067,0.046,0.104
140,16,InvSes,BnthDw,0.077,0.05,0.118
140,16,InvMob,PelgAs,0.098,0.065,0.142
140,16,InvMob,PelgDw,0.094,0.062,0.142
140,16,InvMob,BtPlAs,0.075,0.046,0.121
140,16,InvMob,BtPlDw,0.075,0.048,0.119
140,16,InvMob,BnthAs,0.072,0.051,0.106
140,16,InvMob,BnthDw,0.089,0.062,0.132
140,16,FisCep,PelgAs,0.153,0.106,0.23
140,16,FisCep,PelgDw,0.152,0.103,0.236
140,16,FisCep,BtPlAs,0.089,0.055,0.139
140,16,FisCep,BtPlDw,0.101,0.066,0.158
140,16,FisCep,BnthAs,0.111,0.078,0.171
140,16,FisCep,BnthDw,0.121,0.08,0.185
140,18,HerMac,PelgAs,0.054,0.037,0.082
140,18,HerMac,PelgDw,0.054,0.036,0.081
140,18,HerMac,BtPlAs,0.031,0.021,0.047
140,18,HerMac,BtPlDw,0.037,0.024,0.06
140,18,HerMac,BnthAs,0.044,0.029,0.067
140,18,HerMac,BnthDw,0.063,0.041,0.095
140,18,HerDet,PelgAs,0.046,0.031,0.07
140,18,HerDet,PelgDw,0.046,0.031,0.072
140,18,HerDet,BtPlAs,0.027,0.018,0.044
140,18,HerDet,BtPlDw,0.036,0.023,0.061
140,18,HerDet,BnthAs,0.039,0.025,0.061
140,18,HerDet,BnthDw,0.054,0.035,0.083
140,18,Omnivr,PelgAs,0.048,0.03,0.075
140,18,Omnivr,PelgDw,0.047,0.029,0.076
140,18,Omnivr,BtPlAs,0.028,0.017,0.045
140,18,Omnivr,BtPlDw,0.034,0.021,0.055
140,18,Omnivr,BnthAs,0.04,0.024,0.062
140,18,Omnivr,BnthDw,0.057,0.034,0.087
140,18,Plktiv,PelgAs,0.049,0.032,0.08
140,18,Plktiv,PelgDw,0.049,0.032,0.08
140,18,Plktiv,BtPlAs,0.029,0.018,0.049
140,18,Plktiv,BtPlDw,0.034,0.021,0.06
140,18,Plktiv,BnthAs,0.041,0.026,0.067
140,18,Plktiv,BnthDw,0.057,0.035,0.096
140,18,InvSes,PelgAs,0.05,0.034,0.079
140,18,InvSes,PelgDw,0.05,0.033,0.079
140,18,InvSes,BtPlAs,0.03,0.019,0.047
140,18,InvSes,BtPlDw,0.036,0.022,0.058
140,18,InvSes,BnthAs,0.042,0.026,0.066
140,18,InvSes,BnthDw,0.056,0.037,0.087
140,18,InvMob,PelgAs,0.058,0.04,0.09
140,18,InvMob,PelgDw,0.057,0.038,0.089
140,18,InvMob,BtPlAs,0.037,0.024,0.058
140,18,InvMob,BtPlDw,0.041,0.026,0.071
140,18,InvMob,BnthAs,0.046,0.031,0.072
140,18,InvMob,BnthDw,0.069,0.048,0.104
140,18,FisCep,PelgAs,0.083,0.057,0.122
140,18,FisCep,PelgDw,0.083,0.056,0.126
140,18,FisCep,BtPlAs,0.038,0.027,0.053
140,18,FisCep,BtPlDw,0.051,0.034,0.078
140,18,FisCep,BnthAs,0.065,0.043,0.097
140,18,FisCep,BnthDw,0.084,0.055,0.125
140,20,HerMac,PelgAs,0.106,0.075,0.152
140,20,HerMac,PelgDw,0.104,0.071,0.153
140,20,HerMac,BtPlAs,0.063,0.04,0.099
140,20,HerMac,BtPlDw,0.083,0.058,0.126
140,20,HerMac,BnthAs,0.075,0.052,0.108
140,20,HerMac,BnthDw,0.098,0.067,0.142
140,20,HerDet,PelgAs,0.086,0.055,0.13
140,20,HerDet,PelgDw,0.084,0.053,0.128
140,20,HerDet,BtPlAs,0.053,0.033,0.088
140,20,HerDet,BtPlDw,0.077,0.049,0.122
140,20,HerDet,BnthAs,0.063,0.04,0.097
140,20,HerDet,BnthDw,0.08,0.052,0.121
140,20,Omnivr,PelgAs,0.095,0.061,0.141
140,20,Omnivr,PelgDw,0.092,0.059,0.139
140,20,Omnivr,BtPlAs,0.058,0.035,0.096
140,20,Omnivr,BtPlDw,0.075,0.047,0.116
140,20,Omnivr,BnthAs,0.069,0.043,0.102
140,20,Omnivr,BnthDw,0.089,0.057,0.135
140,20,Plktiv,PelgAs,0.087,0.057,0.135
140,20,Plktiv,PelgDw,0.086,0.054,0.135
140,20,Plktiv,BtPlAs,0.054,0.033,0.09
140,20,Plktiv,BtPlDw,0.067,0.044,0.108
140,20,Plktiv,BnthAs,0.063,0.042,0.098
140,20,Plktiv,BnthDw,0.081,0.052,0.132
140,20,InvSes,PelgAs,0.097,0.064,0.143
140,20,InvSes,PelgDw,0.095,0.063,0.143
140,20,InvSes,BtPlAs,0.06,0.037,0.097
140,20,InvSes,BtPlDw,0.078,0.051,0.119
140,20,InvSes,BnthAs,0.069,0.045,0.102
140,20,InvSes,BnthDw,0.086,0.056,0.127
140,20,InvMob,PelgAs,0.116,0.083,0.166
140,20,InvMob,PelgDw,0.111,0.076,0.167
140,20,InvMob,BtPlAs,0.074,0.047,0.117
140,20,InvMob,BtPlDw,0.094,0.064,0.14
140,20,InvMob,BnthAs,0.08,0.056,0.119
140,20,InvMob,BnthDw,0.108,0.077,0.155
140,20,FisCep,PelgAs,0.161,0.114,0.22
140,20,FisCep,PelgDw,0.159,0.108,0.229
140,20,FisCep,BtPlAs,0.078,0.053,0.117
140,20,FisCep,BtPlDw,0.111,0.074,0.161
140,20,FisCep,BnthAs,0.106,0.077,0.148
140,20,FisCep,BnthDw,0.126,0.09,0.175
140,22,HerMac,PelgAs,0.108,0.074,0.156
140,22,HerMac,PelgDw,0.106,0.071,0.157
140,22,HerMac,BtPlAs,0.07,0.044,0.106
140,22,HerMac,BtPlDw,0.086,0.057,0.133
140,22,HerMac,BnthAs,0.078,0.052,0.114
140,22,HerMac,BnthDw,0.095,0.065,0.138
140,22,HerDet,PelgAs,0.104,0.066,0.16
140,22,HerDet,PelgDw,0.101,0.064,0.158
140,22,HerDet,BtPlAs,0.069,0.043,0.11
140,22,HerDet,BtPlDw,0.093,0.058,0.158
140,22,HerDet,BnthAs,0.077,0.049,0.124
140,22,HerDet,BnthDw,0.09,0.059,0.142
140,22,Omnivr,PelgAs,0.096,0.061,0.143
140,22,Omnivr,PelgDw,0.094,0.059,0.143
140,22,Omnivr,BtPlAs,0.064,0.039,0.102
140,22,Omnivr,BtPlDw,0.077,0.047,0.118
140,22,Omnivr,BnthAs,0.07,0.045,0.107
140,22,Omnivr,BnthDw,0.086,0.055,0.13
140,22,Plktiv,PelgAs,0.085,0.054,0.134
140,22,Plktiv,PelgDw,0.086,0.054,0.136
140,22,Plktiv,BtPlAs,0.057,0.035,0.096
140,22,Plktiv,BtPlDw,0.067,0.041,0.111
140,22,Plktiv,BnthAs,0.063,0.04,0.099
140,22,Plktiv,BnthDw,0.076,0.048,0.121
140,22,InvSes,PelgAs,0.096,0.062,0.142
140,22,InvSes,PelgDw,0.093,0.061,0.144
140,22,InvSes,BtPlAs,0.065,0.04,0.105
140,22,InvSes,BtPlDw,0.078,0.05,0.12
140,22,InvSes,BnthAs,0.07,0.046,0.107
140,22,InvSes,BnthDw,0.081,0.051,0.12
140,22,InvMob,PelgAs,0.122,0.086,0.176
140,22,InvMob,PelgDw,0.117,0.079,0.171
140,22,InvMob,BtPlAs,0.082,0.054,0.124
140,22,InvMob,BtPlDw,0.098,0.065,0.145
140,22,InvMob,BnthAs,0.087,0.061,0.127
140,22,InvMob,BnthDw,0.112,0.079,0.152
140,22,FisCep,PelgAs,0.147,0.102,0.21
140,22,FisCep,PelgDw,0.146,0.098,0.218
140,22,FisCep,BtPlAs,0.08,0.052,0.119
140,22,FisCep,BtPlDw,0.104,0.069,0.156
140,22,FisCep,BnthAs,0.1,0.069,0.144
140,22,FisCep,BnthDw,0.105,0.076,0.15
140,24,HerMac,PelgAs,0.148,0.111,0.204
140,24,HerMac,PelgDw,0.144,0.104,0.2
140,24,HerMac,BtPlAs,0.103,0.072,0.146
140,24,HerMac,BtPlDw,0.115,0.082,0.168
140,24,HerMac,BnthAs,0.107,0.079,0.148
140,24,HerMac,BnthDw,0.123,0.091,0.169
140,24,HerDet,PelgAs,0.112,0.075,0.165
140,24,HerDet,PelgDw,0.109,0.071,0.163
140,24,HerDet,BtPlAs,0.08,0.051,0.122
140,24,HerDet,BtPlDw,0.099,0.067,0.154
140,24,HerDet,BnthAs,0.083,0.057,0.131
140,24,HerDet,BnthDw,0.093,0.064,0.142
140,24,Omnivr,PelgAs,0.135,0.095,0.188
140,24,Omnivr,PelgDw,0.131,0.089,0.185
140,24,Omnivr,BtPlAs,0.098,0.066,0.147
140,24,Omnivr,BtPlDw,0.104,0.073,0.155
140,24,Omnivr,BnthAs,0.1,0.069,0.144
140,24,Omnivr,BnthDw,0.114,0.081,0.163
140,24,Plktiv,PelgAs,0.114,0.079,0.17
140,24,Plktiv,PelgDw,0.117,0.078,0.175
140,24,Plktiv,BtPlAs,0.082,0.054,0.13
140,24,Plktiv,BtPlDw,0.089,0.06,0.14
140,24,Plktiv,BnthAs,0.085,0.058,0.13
140,24,Plktiv,BnthDw,0.098,0.065,0.148
140,24,InvSes,PelgAs,0.131,0.093,0.185
140,24,InvSes,PelgDw,0.127,0.088,0.184
140,24,InvSes,BtPlAs,0.095,0.063,0.137
140,24,InvSes,BtPlDw,0.103,0.07,0.157
140,24,InvSes,BnthAs,0.096,0.067,0.136
140,24,InvSes,BnthDw,0.104,0.071,0.148
140,24,InvMob,PelgAs,0.163,0.124,0.215
140,24,InvMob,PelgDw,0.156,0.115,0.211
140,24,InvMob,BtPlAs,0.114,0.08,0.159
140,24,InvMob,BtPlDw,0.127,0.09,0.177
140,24,InvMob,BnthAs,0.117,0.088,0.158
140,24,InvMob,BnthDw,0.146,0.117,0.181
140,24,FisCep,PelgAs,0.213,0.17,0.268
140,24,FisCep,PelgDw,0.211,0.159,0.28
140,24,FisCep,BtPlAs,0.127,0.092,0.174
140,24,FisCep,BtPlDw,0.148,0.113,0.191
140,24,FisCep,BnthAs,0.144,0.115,0.189
140,24,FisCep,BnthDw,0.138,0.104,0.185
140,26,HerMac,PelgAs,0.13,0.093,0.193
140,26,HerMac,PelgDw,0.112,0.078,0.174
140,26,HerMac,BtPlAs,0.105,0.076,0.159
140,26,HerMac,BtPlDw,0.088,0.063,0.134
140,26,HerMac,BnthAs,0.098,0.071,0.15
140,26,HerMac,BnthDw,0.103,0.071,0.158
140,26,HerDet,PelgAs,0.099,0.066,0.152
140,26,HerDet,PelgDw,0.087,0.058,0.134
140,26,HerDet,BtPlAs,0.084,0.057,0.133
140,26,HerDet,BtPlDw,0.078,0.053,0.124
140,26,HerDet,BnthAs,0.079,0.053,0.124
140,26,HerDet,BnthDw,0.08,0.052,0.127
140,26,Omnivr,PelgAs,0.116,0.078,0.174
140,26,Omnivr,PelgDw,0.101,0.067,0.155
140,26,Omnivr,BtPlAs,0.097,0.064,0.154
140,26,Omnivr,BtPlDw,0.079,0.054,0.12
140,26,Omnivr,BnthAs,0.09,0.059,0.138
140,26,Omnivr,BnthDw,0.094,0.063,0.148
140,26,Plktiv,PelgAs,0.116,0.08,0.184
140,26,Plktiv,PelgDw,0.102,0.068,0.166
140,26,Plktiv,BtPlAs,0.095,0.065,0.157
140,26,Plktiv,BtPlDw,0.08,0.053,0.13
140,26,Plktiv,BnthAs,0.09,0.061,0.141
140,26,Plktiv,BnthDw,0.093,0.062,0.152
140,26,InvSes,PelgAs,0.114,0.077,0.171
140,26,InvSes,PelgDw,0.099,0.067,0.153
140,26,InvSes,BtPlAs,0.096,0.067,0.153
140,26,InvSes,BtPlDw,0.079,0.052,0.124
140,26,InvSes,BnthAs,0.088,0.059,0.136
140,26,InvSes,BnthDw,0.086,0.056,0.138
140,26,InvMob,PelgAs,0.137,0.098,0.195
140,26,InvMob,PelgDw,0.118,0.08,0.172
140,26,InvMob,BtPlAs,0.113,0.079,0.168
140,26,InvMob,BtPlDw,0.091,0.063,0.134
140,26,InvMob,BnthAs,0.103,0.074,0.153
140,26,InvMob,BnthDw,0.115,0.08,0.168
140,26,FisCep,PelgAs,0.183,0.135,0.245
140,26,FisCep,PelgDw,0.161,0.114,0.231
140,26,FisCep,BtPlAs,0.132,0.103,0.17
140,26,FisCep,BtPlDw,0.111,0.079,0.152
140,26,FisCep,BnthAs,0.13,0.098,0.177
140,26,FisCep,BnthDw,0.113,0.082,0.159
140,28,HerMac,PelgAs,0.116,0.076,0.192
140,28,HerMac,PelgDw,0.102,0.066,0.173
140,28,HerMac,BtPlAs,0.076,0.049,0.131
140,28,HerMac,BtPlDw,0.08,0.052,0.135
140,28,HerMac,BnthAs,0.103,0.065,0.178
140,28,HerMac,BnthDw,0.076,0.049,0.13
140,28,HerDet,PelgAs,0.08,0.05,0.137
140,28,HerDet,PelgDw,0.071,0.043,0.128
140,28,HerDet,BtPlAs,0.054,0.032,0.099
140,28,HerDet,BtPlDw,0.063,0.04,0.11
140,28,HerDet,BnthAs,0.072,0.044,0.127
140,28,HerDet,BnthDw,0.054,0.033,0.097
140,28,Omnivr,PelgAs,0.1,0.062,0.178
140,28,Omnivr,PelgDw,0.088,0.054,0.158
140,28,Omnivr,BtPlAs,0.069,0.041,0.12
140,28,Omnivr,BtPlDw,0.069,0.043,0.117
140,28,Omnivr,BnthAs,0.09,0.056,0.159
140,28,Omnivr,BnthDw,0.067,0.043,0.122
140,28,Plktiv,PelgAs,0.109,0.069,0.187
140,28,Plktiv,PelgDw,0.097,0.06,0.17
140,28,Plktiv,BtPlAs,0.074,0.044,0.132
140,28,Plktiv,BtPlDw,0.075,0.046,0.132
140,28,Plktiv,BnthAs,0.096,0.059,0.174
140,28,Plktiv,BnthDw,0.072,0.044,0.133
140,28,InvSes,PelgAs,0.105,0.065,0.18
140,28,InvSes,PelgDw,0.093,0.056,0.164
140,28,InvSes,BtPlAs,0.073,0.045,0.127
140,28,InvSes,BtPlDw,0.073,0.045,0.125
140,28,InvSes,BnthAs,0.094,0.057,0.166
140,28,InvSes,BnthDw,0.066,0.041,0.121
140,28,InvMob,PelgAs,0.109,0.07,0.177
140,28,InvMob,PelgDw,0.097,0.061,0.159
140,28,InvMob,BtPlAs,0.074,0.046,0.13
140,28,InvMob,BtPlDw,0.078,0.052,0.129
140,28,InvMob,BnthAs,0.097,0.062,0.163
140,28,InvMob,BnthDw,0.072,0.049,0.118
140,28,FisCep,PelgAs,0.181,0.125,0.261
140,28,FisCep,PelgDw,0.162,0.107,0.243
140,28,FisCep,BtPlAs,0.105,0.07,0.162
140,28,FisCep,BtPlDw,0.113,0.072,0.17
140,28,FisCep,BnthAs,0.149,0.102,0.222
140,28,FisCep,BnthDw,0.094,0.062,0.145
140,30,HerMac,PelgAs,0.181,0.093,0.348
140,30,HerMac,PelgDw,0.168,0.084,0.343
140,30,HerMac,BtPlAs,0.136,0.064,0.283
140,30,HerMac,BtPlDw,0.149,0.081,0.294
140,30,HerMac,BnthAs,0.132,0.062,0.282
140,30,HerMac,BnthDw,0.145,0.069,0.293
140,30,HerDet,PelgAs,0.133,0.069,0.252
140,30,HerDet,PelgDw,0.127,0.065,0.247
140,30,HerDet,BtPlAs,0.102,0.049,0.217
140,30,HerDet,BtPlDw,0.126,0.07,0.257
140,30,HerDet,BnthAs,0.1,0.048,0.2
140,30,HerDet,BnthDw,0.109,0.051,0.222
140,30,Omnivr,PelgAs,0.162,0.083,0.322
140,30,Omnivr,PelgDw,0.151,0.076,0.308
140,30,Omnivr,BtPlAs,0.123,0.057,0.267
140,30,Omnivr,BtPlDw,0.134,0.072,0.26
140,30,Omnivr,BnthAs,0.119,0.056,0.258
140,30,Omnivr,BnthDw,0.133,0.062,0.272
140,30,Plktiv,PelgAs,0.192,0.099,0.393
140,30,Plktiv,PelgDw,0.18,0.091,0.384
140,30,Plktiv,BtPlAs,0.146,0.071,0.315
140,30,Plktiv,BtPlDw,0.154,0.081,0.333
140,30,Plktiv,BnthAs,0.139,0.068,0.304
140,30,Plktiv,BnthDw,0.156,0.071,0.335
140,30,InvSes,PelgAs,0.167,0.086,0.333
140,30,InvSes,PelgDw,0.156,0.08,0.324
140,30,InvSes,BtPlAs,0.132,0.062,0.284
140,30,InvSes,BtPlDw,0.14,0.074,0.286
140,30,InvSes,BnthAs,0.122,0.058,0.277
140,30,InvSes,BnthDw,0.128,0.06,0.28
140,30,InvMob,PelgAs,0.179,0.098,0.337
140,30,InvMob,PelgDw,0.168,0.09,0.334
140,30,InvMob,BtPlAs,0.136,0.07,0.29
140,30,InvMob,BtPlDw,0.152,0.084,0.299
140,30,InvMob,BnthAs,0.119,0.06,0.255
140,30,InvMob,BnthDw,0.144,0.072,0.283
140,30,FisCep,PelgAs,0.327,0.208,0.475
140,30,FisCep,PelgDw,0.307,0.193,0.468
140,30,FisCep,BtPlAs,0.218,0.138,0.349
140,30,FisCep,BtPlDw,0.253,0.153,0.404
140,30,FisCep,BnthAs,0.232,0.14,0.402
